"Method","accuracyGroup","samplingMethod","nUndersample","kOversample","max.depth","eta","nround","nthread","B","mean","lower","upper"
"XGBoost","accuracy.all","undersample",1000,,100,0.1,8,8,50,0.878512820512821,0.861025641025641,0.894282051282051
"XGBoost","accuracy.all","undersample",1000,,100,0.1,8,10,50,0.881035897435897,0.866615384615385,0.897076923076923
"XGBoost","accuracy.all","undersample",1000,,100,0.1,8,12,50,0.879548717948718,0.865358974358974,0.894128205128205
"XGBoost","accuracy.all","undersample",1000,,100,0.1,10,2,50,0.88294358974359,0.867641025641026,0.896923076923077
"XGBoost","accuracy.all","undersample",1000,,100,0.1,10,4,50,0.880615384615385,0.861025641025641,0.891564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.1,10,6,50,0.883138461538462,0.869974358974359,0.896230769230769
"XGBoost","accuracy.all","undersample",1000,,100,0.1,10,8,50,0.881835897435897,0.868051282051282,0.893615384615385
"XGBoost","accuracy.all","undersample",1000,,100,0.1,10,10,50,0.882605128205128,0.863820512820513,0.898666666666667
"XGBoost","accuracy.all","undersample",1000,,100,0.1,10,12,50,0.883630769230769,0.866384615384615,0.899128205128205
"XGBoost","accuracy.all","undersample",1000,,100,0.1,12,2,50,0.8872,0.871974358974359,0.90374358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.1,12,4,50,0.885066666666667,0.872153846153846,0.897205128205128
"XGBoost","accuracy.all","undersample",1000,,100,0.1,12,6,50,0.886687179487179,0.871461538461539,0.899769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.1,12,8,50,0.883641025641026,0.871974358974359,0.896230769230769
"XGBoost","accuracy.all","undersample",1000,,100,0.1,12,10,50,0.883394871794872,0.868153846153846,0.897769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.1,12,12,50,0.883569230769231,0.871512820512821,0.895487179487179
"XGBoost","accuracy.all","undersample",1000,,100,0.25,2,2,50,0.872728205128205,0.85774358974359,0.885461538461538
"XGBoost","accuracy.all","undersample",1000,,100,0.25,2,4,50,0.872482051282051,0.856871794871795,0.887794871794872
"XGBoost","accuracy.all","undersample",1000,,100,0.25,2,6,50,0.870615384615385,0.856128205128205,0.884615384615385
"XGBoost","accuracy.all","undersample",1000,,100,0.25,2,8,50,0.871784615384615,0.858179487179487,0.883128205128205
"XGBoost","accuracy.all","undersample",1000,,100,0.25,2,10,50,0.872625641025641,0.860589743589744,0.885128205128205
"XGBoost","accuracy.all","undersample",1000,,100,0.25,2,12,50,0.871107692307692,0.854102564102564,0.888461538461538
"XGBoost","accuracy.all","undersample",1000,,100,0.25,4,2,50,0.880410256410256,0.867641025641026,0.895384615384615
"XGBoost","accuracy.all","undersample",1000,,100,0.25,4,4,50,0.881702564102564,0.862,0.896923076923077
"XGBoost","accuracy.all","undersample",1000,,100,0.25,4,6,50,0.881435897435897,0.867076923076923,0.892589743589744
"XGBoost","accuracy.all","undersample",1000,,100,0.25,4,8,50,0.882410256410256,0.867923076923077,0.894692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.25,4,10,50,0.881271794871795,0.86425641025641,0.895666666666667
"XGBoost","accuracy.all","undersample",1000,,100,0.25,4,12,50,0.880010256410256,0.864051282051282,0.894410256410257
"XGBoost","accuracy.all","undersample",1000,,100,0.25,6,2,50,0.888215384615385,0.875333333333333,0.9
"XGBoost","accuracy.all","undersample",1000,,100,0.25,6,4,50,0.886871794871795,0.877153846153846,0.899025641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.25,6,6,50,0.887938461538462,0.871692307692308,0.899769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.25,6,8,50,0.886635897435897,0.871461538461539,0.900102564102564
"XGBoost","accuracy.all","undersample",1000,,100,0.25,6,10,50,0.886738461538462,0.872102564102564,0.900564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.25,6,12,50,0.885025641025641,0.872025641025641,0.89874358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.25,8,2,50,0.889794871794872,0.876358974358974,0.902051282051282
"XGBoost","accuracy.all","undersample",1000,,100,0.25,8,4,50,0.890307692307692,0.874948717948718,0.901307692307692
"XGBoost","accuracy.all","undersample",1000,,100,0.25,8,6,50,0.88985641025641,0.875897435897436,0.9
"XGBoost","accuracy.all","undersample",1000,,100,0.25,8,8,50,0.890646153846154,0.874358974358974,0.904153846153846
"XGBoost","accuracy.all","undersample",1000,,100,0.25,8,10,50,0.89065641025641,0.877948717948718,0.900051282051282
"XGBoost","accuracy.all","undersample",1000,,100,0.25,8,12,50,0.891466666666667,0.881205128205128,0.901589743589744
"XGBoost","accuracy.all","undersample",1000,,100,0.25,10,2,50,0.893928205128205,0.883025641025641,0.904384615384615
"XGBoost","accuracy.all","undersample",1000,,100,0.25,10,4,50,0.894235897435897,0.882589743589744,0.906435897435897
"XGBoost","accuracy.all","undersample",1000,,100,0.25,10,6,50,0.893476923076923,0.880692307692308,0.905641025641026
"XGBoost","accuracy.all","undersample",1000,,100,0.25,10,8,50,0.8924,0.881487179487179,0.905230769230769
"XGBoost","accuracy.all","undersample",1000,,100,0.25,10,10,50,0.894482051282051,0.879717948717949,0.909076923076923
"XGBoost","accuracy.all","undersample",1000,,100,0.25,10,12,50,0.893507692307692,0.883589743589744,0.905641025641026
"XGBoost","accuracy.all","undersample",1000,,100,0.25,12,2,50,0.895158974358974,0.883820512820513,0.90574358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.25,12,4,50,0.895569230769231,0.884846153846154,0.905974358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.25,12,6,50,0.895487179487179,0.882282051282051,0.905692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.25,12,8,50,0.897835897435897,0.884769230769231,0.905923076923077
"XGBoost","accuracy.all","undersample",1000,,100,0.25,12,10,50,0.89614358974359,0.881025641025641,0.909794871794872
"XGBoost","accuracy.all","undersample",1000,,100,0.25,12,12,50,0.894646153846154,0.885589743589744,0.904384615384615
"XGBoost","accuracy.all","undersample",1000,,100,0.5,2,2,100,0.876538461538461,0.866102564102564,0.88925641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.5,2,4,100,0.875271794871795,0.863,0.88925641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.5,2,6,100,0.875974358974359,0.860487179487179,0.890769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.5,2,8,100,0.875082051282051,0.861025641025641,0.887717948717949
"XGBoost","accuracy.all","undersample",1000,,100,0.5,2,10,100,0.8736,0.856820512820513,0.887179487179487
"XGBoost","accuracy.all","undersample",1000,,100,0.5,2,12,100,0.875420512820513,0.860487179487179,0.887717948717949
"XGBoost","accuracy.all","undersample",1000,,100,0.5,4,2,100,0.885907692307692,0.872794871794872,0.896923076923077
"XGBoost","accuracy.all","undersample",1000,,100,0.5,4,4,100,0.886512820512821,0.874333333333333,0.899512820512821
"XGBoost","accuracy.all","undersample",1000,,100,0.5,4,6,100,0.886364102564103,0.871230769230769,0.897461538461539
"XGBoost","accuracy.all","undersample",1000,,100,0.5,4,8,100,0.886861538461538,0.873820512820513,0.898461538461538
"XGBoost","accuracy.all","undersample",1000,,100,0.5,4,10,100,0.886584615384615,0.87025641025641,0.898487179487179
"XGBoost","accuracy.all","undersample",1000,,100,0.5,4,12,100,0.886066666666667,0.871769230769231,0.900051282051282
"XGBoost","accuracy.all","undersample",1000,,100,0.5,6,2,100,0.891815384615385,0.880384615384615,0.904641025641026
"XGBoost","accuracy.all","undersample",1000,,100,0.5,6,4,100,0.894328205128205,0.883051282051282,0.907205128205128
"XGBoost","accuracy.all","undersample",1000,,100,0.5,6,6,100,0.892779487179487,0.875871794871795,0.906717948717949
"XGBoost","accuracy.all","undersample",1000,,100,0.5,6,8,100,0.894071794871795,0.883538461538461,0.905153846153846
"XGBoost","accuracy.all","undersample",1000,,100,0.5,6,10,100,0.891564102564103,0.878974358974359,0.904615384615385
"XGBoost","accuracy.all","undersample",1000,,100,0.5,6,12,100,0.893261538461538,0.882461538461539,0.905666666666667
"XGBoost","accuracy.all","undersample",1000,,100,0.5,8,2,100,0.896579487179487,0.884589743589744,0.90874358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.5,8,4,100,0.897174358974359,0.884589743589744,0.908769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.5,8,6,100,0.8968,0.884615384615385,0.908230769230769
"XGBoost","accuracy.all","undersample",1000,,100,0.5,8,8,100,0.896728205128205,0.883,0.910820512820513
"XGBoost","accuracy.all","undersample",1000,,100,0.5,8,10,100,0.895620512820513,0.881487179487179,0.906717948717949
"XGBoost","accuracy.all","undersample",1000,,100,0.5,8,12,100,0.897117948717949,0.886666666666667,0.90925641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.5,10,2,100,0.897625641025641,0.884615384615385,0.911794871794872
"XGBoost","accuracy.all","undersample",1000,,100,0.5,10,4,100,0.897282051282051,0.884051282051282,0.908794871794872
"XGBoost","accuracy.all","undersample",1000,,100,0.5,10,6,100,0.897153846153846,0.886128205128205,0.91025641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.5,10,8,100,0.896866666666667,0.882,0.90825641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.5,10,10,100,0.897871794871795,0.885564102564103,0.908769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.5,10,12,100,0.89894358974359,0.886128205128205,0.912846153846154
"XGBoost","accuracy.all","undersample",1000,,100,0.5,12,2,100,0.897169230769231,0.882538461538462,0.90925641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.5,12,4,100,0.898425641025641,0.888205128205128,0.910307692307692
"XGBoost","accuracy.all","undersample",1000,,100,0.5,12,6,100,0.898584615384615,0.887153846153846,0.910820512820513
"XGBoost","accuracy.all","undersample",1000,,100,0.5,12,8,100,0.898769230769231,0.885051282051282,0.909820512820513
"XGBoost","accuracy.all","undersample",1000,,100,0.5,12,10,100,0.897948717948718,0.884589743589744,0.910769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.5,12,12,100,0.898871794871795,0.885076923076923,0.911358974358974
"XGBoost","accuracy.all","undersample",1000,,100,0.75,2,2,50,0.87265641025641,0.863307692307692,0.882051282051282
"XGBoost","accuracy.all","undersample",1000,,100,0.75,2,4,50,0.871189743589744,0.860179487179487,0.882564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.75,2,6,50,0.874441025641026,0.858589743589744,0.888410256410256
"XGBoost","accuracy.all","undersample",1000,,100,0.75,2,8,50,0.874420512820513,0.860692307692308,0.888538461538461
"XGBoost","accuracy.all","undersample",1000,,100,0.75,2,10,50,0.87265641025641,0.861025641025641,0.883358974358974
"XGBoost","accuracy.all","undersample",1000,,100,0.75,2,12,50,0.874379487179487,0.859871794871795,0.888076923076923
"XGBoost","accuracy.all","undersample",1000,,100,0.75,4,2,50,0.887394871794872,0.87425641025641,0.898974358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.75,4,4,50,0.886830769230769,0.874076923076923,0.899025641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.75,4,6,50,0.887548717948718,0.873564102564103,0.897435897435897
"XGBoost","accuracy.all","undersample",1000,,100,0.75,4,8,50,0.887897435897436,0.874589743589744,0.900564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.75,4,10,50,0.888461538461538,0.877153846153846,0.902564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.75,4,12,50,0.886082051282051,0.870487179487179,0.89925641025641
"XGBoost","accuracy.all","undersample",1000,,100,0.75,6,2,50,0.892512820512821,0.879205128205128,0.901820512820513
"XGBoost","accuracy.all","undersample",1000,,100,0.75,6,4,50,0.892882051282051,0.880923076923077,0.905410256410256
"XGBoost","accuracy.all","undersample",1000,,100,0.75,6,6,50,0.890574358974359,0.876128205128205,0.900564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.75,6,8,50,0.892235897435897,0.878410256410256,0.905923076923077
"XGBoost","accuracy.all","undersample",1000,,100,0.75,6,10,50,0.891958974358974,0.881025641025641,0.902846153846154
"XGBoost","accuracy.all","undersample",1000,,100,0.75,6,12,50,0.892174358974359,0.876538461538462,0.904615384615385
"XGBoost","accuracy.all","undersample",1000,,100,0.75,8,2,50,0.893682051282051,0.881717948717949,0.906435897435897
"XGBoost","accuracy.all","undersample",1000,,100,0.75,8,4,50,0.8948,0.883589743589744,0.903871794871795
"XGBoost","accuracy.all","undersample",1000,,100,0.75,8,6,50,0.892430769230769,0.878410256410256,0.905897435897436
"XGBoost","accuracy.all","undersample",1000,,100,0.75,8,8,50,0.895641025641026,0.883025641025641,0.907692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.75,8,10,50,0.893928205128205,0.880025641025641,0.904435897435897
"XGBoost","accuracy.all","undersample",1000,,100,0.75,8,12,50,0.892717948717949,0.882461538461538,0.901820512820513
"XGBoost","accuracy.all","undersample",1000,,100,0.75,10,2,50,0.895835897435897,0.884051282051282,0.907230769230769
"XGBoost","accuracy.all","undersample",1000,,100,0.75,10,4,50,0.898030769230769,0.888615384615385,0.907794871794872
"XGBoost","accuracy.all","undersample",1000,,100,0.75,10,6,50,0.8956,0.885076923076923,0.904102564102564
"XGBoost","accuracy.all","undersample",1000,,100,0.75,10,8,50,0.896164102564103,0.881948717948718,0.90951282051282
"XGBoost","accuracy.all","undersample",1000,,100,0.75,10,10,50,0.896533333333333,0.88174358974359,0.90774358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.75,10,12,50,0.895805128205128,0.885641025641026,0.90848717948718
"XGBoost","accuracy.all","undersample",1000,,100,0.75,12,2,50,0.895282051282051,0.881205128205128,0.907974358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.75,12,4,50,0.893692307692308,0.882974358974359,0.903871794871795
"XGBoost","accuracy.all","undersample",1000,,100,0.75,12,6,50,0.894892307692308,0.88125641025641,0.903589743589744
"XGBoost","accuracy.all","undersample",1000,,100,0.75,12,8,50,0.89611282051282,0.884615384615385,0.909615384615385
"XGBoost","accuracy.all","undersample",1000,,100,0.75,12,10,50,0.89494358974359,0.883025641025641,0.905692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.75,12,12,50,0.895466666666667,0.886384615384615,0.905230769230769
"XGBoost","accuracy.all","undersample",1000,,100,0.9,2,2,50,0.874615384615385,0.864461538461538,0.886589743589744
"XGBoost","accuracy.all","undersample",1000,,100,0.9,2,4,50,0.875476923076923,0.862,0.887692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.9,2,6,50,0.87294358974359,0.858128205128205,0.889769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.9,2,8,50,0.871487179487179,0.860461538461538,0.881538461538461
"XGBoost","accuracy.all","undersample",1000,,100,0.9,2,10,50,0.870123076923077,0.856128205128205,0.885641025641026
"XGBoost","accuracy.all","undersample",1000,,100,0.9,2,12,50,0.874451282051282,0.861025641025641,0.888692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.9,4,2,50,0.888071794871795,0.877435897435897,0.902769230769231
"XGBoost","accuracy.all","undersample",1000,,100,0.9,4,4,50,0.885784615384615,0.873564102564103,0.895487179487179
"XGBoost","accuracy.all","undersample",1000,,100,0.9,4,6,50,0.885558974358974,0.872384615384615,0.898333333333333
"XGBoost","accuracy.all","undersample",1000,,100,0.9,4,8,50,0.887005128205128,0.870769230769231,0.896974358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.9,4,10,50,0.887117948717949,0.874589743589744,0.901410256410256
"XGBoost","accuracy.all","undersample",1000,,100,0.9,4,12,50,0.886625641025641,0.87425641025641,0.896179487179487
"XGBoost","accuracy.all","undersample",1000,,100,0.9,6,2,50,0.890389743589744,0.877615384615385,0.902615384615385
"XGBoost","accuracy.all","undersample",1000,,100,0.9,6,4,50,0.890892307692308,0.878358974358974,0.901538461538462
"XGBoost","accuracy.all","undersample",1000,,100,0.9,6,6,50,0.890851282051282,0.878974358974359,0.897948717948718
"XGBoost","accuracy.all","undersample",1000,,100,0.9,6,8,50,0.890584615384615,0.88125641025641,0.902717948717949
"XGBoost","accuracy.all","undersample",1000,,100,0.9,6,10,50,0.891958974358974,0.882282051282051,0.904435897435897
"XGBoost","accuracy.all","undersample",1000,,100,0.9,6,12,50,0.89225641025641,0.879153846153846,0.901307692307692
"XGBoost","accuracy.all","undersample",1000,,100,0.9,8,2,50,0.892,0.877897435897436,0.90374358974359
"XGBoost","accuracy.all","undersample",1000,,100,0.9,8,4,50,0.893169230769231,0.878307692307692,0.904205128205128
"XGBoost","accuracy.all","undersample",1000,,100,0.9,8,6,50,0.892676923076923,0.88325641025641,0.902846153846154
"XGBoost","accuracy.all","undersample",1000,,100,0.9,8,8,50,0.891107692307692,0.875923076923077,0.903871794871795
"XGBoost","accuracy.all","undersample",1000,,100,0.9,8,10,50,0.891589743589744,0.877615384615385,0.903410256410256
"XGBoost","accuracy.all","undersample",1000,,100,0.9,8,12,50,0.889189743589744,0.877564102564103,0.902564102564103
"XGBoost","accuracy.all","undersample",1000,,100,0.9,10,2,50,0.891805128205128,0.88125641025641,0.901589743589744
"XGBoost","accuracy.all","undersample",1000,,100,0.9,10,4,50,0.891702564102564,0.880307692307692,0.904205128205128
"XGBoost","accuracy.all","undersample",1000,,100,0.9,10,6,50,0.892728205128205,0.881153846153846,0.905692307692308
"XGBoost","accuracy.all","undersample",1000,,100,0.9,10,8,50,0.892841025641026,0.88,0.903358974358974
"XGBoost","accuracy.all","undersample",1000,,100,0.9,10,10,50,0.891241025641026,0.879666666666667,0.901307692307692
"XGBoost","accuracy.all","undersample",1000,,100,0.9,10,12,50,0.893866666666667,0.882051282051282,0.907282051282051
"XGBoost","accuracy.all","undersample",1000,,100,0.9,12,2,50,0.891866666666667,0.88,0.904666666666667
"XGBoost","accuracy.all","undersample",1000,,100,0.9,12,4,50,0.893282051282051,0.881025641025641,0.902897435897436
"XGBoost","accuracy.all","undersample",1000,,100,0.9,12,6,50,0.892369230769231,0.87825641025641,0.903358974358974
"XGBoost","accuracy.all","undersample",1000,,100,0.9,12,8,50,0.892307692307692,0.880974358974359,0.901820512820513
"XGBoost","accuracy.all","undersample",1000,,100,0.9,12,10,50,0.89228717948718,0.879205128205128,0.903871794871795
"XGBoost","accuracy.all","undersample",1000,,100,0.9,12,12,50,0.894646153846154,0.884333333333333,0.903641025641026
